date,Maina,ibov,CDI,usd
2014-12-05,4225.79,500.80,1125.51,231.98
2014-12-04,4223.50,495.35,1125.02,231.16
2014-12-03,4244.29,503.95,1124.55,229.46
2014-12-02,4217.61,497.13,1124.08,229.97
2014-12-01,4247.44,503.53,1123.61,229.61
2014-11-28,4391.11,527.10,1123.14,229.41
2014-11-27,4374.28,527.08,1122.67,224.60
2014-11-26,4356.49,530.71,1122.21,224.94
2014-11-25,4367.30,535.16,1121.74,226.14
2014-11-24,4381.65,533.68,1121.27,226.55
2014-11-21,4381.79,540.20,1120.80,227.52
2014-11-20,4304.74,514.38,1120.33,228.02
2014-11-19,4303.85,514.38,1119.87,231.63
2014-11-18,4248.75,501.46,1119.40,232.69
2014-11-17,4240.36,493.71,1118.93,233.30
2014-11-14,4282.18,498.67,1118.47,234.19
2014-11-13,4297.69,499.38,1118.00,230.52
2014-11-12,4296.05,510.30,1117.53,228.95
2014-11-11,4276.42,505.44,1117.07,229.79
2014-11-10,4279.10,507.85,1116.60,227.52
2014-11-07,4305.00,512.65,1116.13,230.48
2014-11-06,4279.97,507.00,1115.67,226.93
2014-11-05,4325.36,517.23,1115.20,225.53
2014-11-04,4366.27,523.83,1114.74,225.77
2014-11-03,4334.97,519.62,1114.27,222.58
2014-10-31,4379.74,526.19,1113.81,219.02
2014-10-30,4232.70,504.11,1113.35,216.12
2014-10-29,4174.51,491.71,1112.89,218.16
2014-10-28,4245.92,504.05,1112.44,222.85
2014-10-27,4182.18,486.45,1111.98,227.08
2014-10-24,4222.78,500.30,1111.53,222.27
2014-10-23,4154.33,488.47,1111.08,224.06
2014-10-22,4228.74,504.83,1110.62,222.06
2014-10-21,4240.73,505.03,1110.17,222.20
2014-10-20,4317.76,523.05,1109.71,220.02
2014-10-17,4366.64,536.73,1109.26,219.32
2014-10-16,4302.51,523.00,1108.81,221.95
2014-10-15,4361.29,540.70,1108.36,217.89
2014-10-14,4428.48,558.81,1107.90,214.98
2014-10-13,4417.32,558.24,1107.45,214.37
2014-10-10,4328.96,532.76,1107.00,215.97
2014-10-09,4412.73,551.60,1106.55,214.29
2014-10-08,4416.76,549.59,1106.10,215.69
2014-10-07,4432.82,553.23,1105.65,215.40
2014-10-06,4447.45,550.14,1105.20,215.94
2014-10-03,4362.27,525.33,1104.75,223.41
2014-10-02,4322.09,515.49,1104.30,222.09
2014-10-01,4320.23,509.14,1103.85,220.64
2014-09-30,4411.84,521.25,1103.40,219.63
2014-09-29,4441.21,526.15,1102.95,219.74
2014-09-26,4533.03,551.07,1102.50,217.84
2014-09-25,4501.72,539.03,1102.05,215.81
2014-09-24,4554.17,547.34,1101.60,215.69
2014-09-23,4542.61,544.60,1101.15,215.29
2014-09-22,4552.79,547.28,1100.70,213.89
2014-09-19,4607.57,556.62,1100.25,211.97
2014-09-18,4616.78,562.27,1099.80,212.07
2014-09-17,4640.50,569.33,1099.35,209.54
2014-09-16,4633.31,569.40,1098.91,209.24
2014-09-15,4613.79,558.17,1098.46,209.69
2014-09-12,4600.34,548.33,1098.01,208.34
2014-09-11,4633.57,561.91,1097.57,205.02
2014-09-10,4625.84,560.57,1097.12,205.80
2014-09-09,4657.62,565.17,1096.67,204.42
2014-09-08,4689.19,570.15,1096.22,201.53
2014-09-05,4758.48,584.49,1095.78,200.86
2014-09-04,4772.52,585.63,1095.33,200.32
2014-09-03,4805.24,595.62,1094.88,199.99
2014-09-02,4798.29,596.19,1094.44,201.80
2014-09-01,4773.11,588.92,1093.99,200.39
2014-08-29,4787.39,590.33,1093.55,200.68
2014-08-28,4729.07,580.73,1093.10,201.60
2014-08-27,4746.48,587.08,1092.66,202.43
2014-08-26,4711.24,576.20,1092.21,203.84
2014-08-25,4697.55,575.37,1091.76,204.37
2014-08-22,4644.67,562.58,1091.32,204.11
2014-08-21,4652.90,568.22,1090.87,202.35
2014-08-20,4641.95,567.12,1090.43,202.06
2014-08-19,4633.90,562.99,1089.99,202.39
2014-08-18,4598.11,554.43,1089.54,202.46
2014-08-15,4580.52,548.68,1089.10,203.32
2014-08-14,4555.19,537.28,1088.65,203.43
2014-08-13,4560.84,535.36,1088.21,203.33
2014-08-12,4565.53,543.66,1087.77,204.03
2014-08-11,4567.52,545.30,1087.32,204.11
2014-08-08,4567.37,535.28,1086.88,205.97
2014-08-07,4565.80,541.21,1086.44,204.32
2014-08-06,4602.42,544.09,1086.00,204.21
2014-08-05,4610.20,541.34,1085.55,203.91
2014-08-04,4619.77,545.33,1085.11,202.30
2014-08-01,4589.01,538.46,1084.67,202.56
2014-07-31,4604.47,537.75,1084.23,203.17
2014-07-30,4652.27,547.85,1083.79,201.14
2014-07-29,4640.25,550.17,1083.35,199.62
2014-07-28,4647.36,555.73,1082.91,199.84
2014-07-25,4677.06,556.94,1082.47,199.76
2014-07-24,4687.19,558.44,1082.02,198.96
2014-07-23,4678.05,553.07,1081.58,198.94
2014-07-22,4707.28,558.50,1081.14,198.29
2014-07-21,4672.17,555.13,1080.70,199.27
2014-07-18,4670.05,549.15,1080.27,200.38
2014-07-17,4606.83,535.90,1079.83,200.74
2014-07-16,4598.02,536.67,1079.39,198.86
2014-07-15,4627.96,539.14,1078.95,198.88
2014-07-14,4652.11,536.93,1078.51,198.71
2014-07-11,4617.71,527.70,1078.07,199.18
2014-07-10,4602.90,525.84,1077.63,199.26
2014-07-09,4583.39,516.61,1077.19,198.33
2014-07-08,4570.73,516.61,1076.75,198.48
2014-07-07,4590.58,518.22,1076.32,198.93
2014-07-04,4599.02,520.67,1075.88,198.47
2014-07-03,4580.94,518.92,1075.44,199.65
2014-07-02,4543.22,510.78,1075.00,198.32
2014-07-01,4536.90,512.15,1074.56,197.62
2014-06-30,4555.40,512.12,1074.13,197.36
2014-06-27,4538.86,512.01,1073.69,196.91
2014-06-26,4556.17,515.38,1073.25,197.93
2014-06-25,4572.48,514.60,1072.82,197.60
2014-06-24,4601.32,522.84,1072.38,199.08
2014-06-23,4600.82,522.15,1071.94,198.88
2014-06-20,4608.45,526.28,1071.51,200.54
2014-06-18,4624.38,531.71,1071.07,201.92
2014-06-17,4601.65,523.02,1070.64,201.49
2014-06-16,4595.05,526.19,1070.20,199.94
2014-06-13,4635.69,527.90,1069.77,200.24
2014-06-12,4643.25,530.75,1069.33,199.86
2014-06-11,4647.89,530.75,1068.89,199.88
2014-06-10,4639.15,525.95,1068.46,199.78
2014-06-09,4636.71,522.76,1068.02,200.14
2014-06-06,4588.30,511.74,1067.59,201.12
2014-06-05,4537.74,496.62,1067.15,203.36
2014-06-04,4526.86,499.26,1066.72,204.32
2014-06-03,4510.07,501.18,1066.29,202.99
2014-06-02,4503.50,497.07,1065.85,202.87
2014-05-30,4514.74,493.54,1065.42,200.63
2014-05-29,4527.86,503.17,1064.99,199.38
2014-05-28,4510.25,507.03,1064.55,200.76
2014-05-27,4484.00,502.54,1064.12,200.30
2014-05-26,4517.75,509.85,1063.69,199.01
2014-05-23,4509.35,506.90,1063.25,198.81
2014-05-22,4542.78,508.63,1062.82,198.31
2014-05-21,4510.75,502.83,1062.39,198.13
2014-05-20,4533.29,504.39,1061.96,198.53
2014-05-19,4569.45,513.90,1061.52,198.13
2014-05-16,4596.38,519.90,1061.09,198.12
2014-05-15,4585.84,518.74,1060.66,198.62
2014-05-14,4590.80,524.10,1060.23,198.29
2014-05-13,4597.26,519.24,1059.80,198.04
2014-05-12,4614.45,520.64,1059.37,198.60
2014-05-09,4599.29,511.47,1058.93,198.85
2014-05-08,4610.90,514.57,1058.50,198.09
2014-05-07,4645.86,520.64,1058.07,199.66
2014-05-06,4613.26,518.01,1057.64,200.02
2014-05-05,4631.95,514.80,1057.21,199.70
2014-05-02,4627.57,510.31,1056.78,199.11
2014-04-30,4544.38,497.27,1056.35,200.36
2014-04-29,4537.39,499.31,1055.92,198.92
2014-04-28,4518.55,494.93,1055.49,200.45
2014-04-25,4522.92,495.08,1055.06,200.04
2014-04-24,4549.62,499.11,1054.63,199.18
2014-04-23,4539.66,496.72,1054.20,200.95
2014-04-22,4562.63,500.64,1053.78,201.16
2014-04-17,4571.32,501.94,1053.35,201.45
2014-04-16,4540.72,493.17,1052.92,200.20
2014-04-15,4480.38,485.98,1052.49,199.44
2014-04-14,4553.45,496.98,1052.06,197.99
2014-04-11,4562.28,499.59,1051.63,197.66
2014-04-10,4600.15,492.46,1051.21,197.02
2014-04-09,4559.70,493.02,1050.78,198.13
2014-04-08,4591.19,497.29,1050.35,196.90
2014-04-07,4602.22,502.36,1049.92,200.05
2014-04-04,4588.48,492.02,1049.50,200.90
2014-04-03,4611.21,495.17,1049.07,204.40
2014-04-02,4628.09,497.99,1048.65,203.50
2014-04-01,4546.06,484.21,1048.23,202.69
2014-03-31,4539.73,485.60,1047.82,202.78
2014-03-28,4506.13,479.37,1047.40,202.54
2014-03-27,4468.93,478.20,1046.98,204.57
2014-03-26,4413.94,462.01,1046.57,207.16
2014-03-25,4452.98,464.07,1046.15,207.21
2014-03-24,4447.87,462.28,1045.73,208.32
2014-03-21,4430.55,456.38,1045.31,208.29
2014-03-20,4415.69,455.39,1044.89,209.86
2014-03-19,4392.72,448.54,1044.48,209.13
2014-03-18,4404.47,444.53,1044.06,210.77
2014-03-17,4340.39,434.58,1043.65,210.75
2014-03-14,4346.49,433.11,1043.23,211.80
2014-03-13,4407.03,437.72,1042.82,210.45
2014-03-12,4433.35,441.74,1042.40,211.91
2014-03-11,4457.40,440.16,1041.99,210.23
2014-03-10,4434.38,438.58,1041.57,209.77
2014-03-07,4497.28,445.43,1041.16,209.52
2014-03-06,4551.00,453.60,1040.74,206.94
2014-03-05,4510.60,448.75,1040.33,208.25
2014-02-28,4535.90,453.62,1039.91,209.08
2014-02-27,4549.55,458.55,1039.50,210.01
2014-02-26,4510.29,448.85,1039.09,210.16
2014-02-25,4503.43,449.97,1038.69,209.38
2014-02-24,4544.20,456.50,1038.28,209.60
2014-02-21,4518.08,456.37,1037.88,211.70
2014-02-20,4515.69,455.49,1037.48,213.26
2014-02-19,4485.11,454.16,1037.07,214.93
2014-02-18,4437.68,448.85,1036.67,214.91
2014-02-17,4509.60,458.26,1036.27,213.89
2014-02-14,4570.53,464.28,1035.87,214.39
2014-02-13,4533.61,460.54,1035.46,217.19
2014-02-12,4556.73,464.43,1035.06,215.83
2014-02-11,4580.47,466.80,1034.66,215.74
2014-02-10,4542.28,459.55,1034.26,214.48
2014-02-07,4586.03,463.05,1033.85,213.42
2014-02-06,4542.54,459.82,1033.45,215.43
2014-02-05,4482.75,449.09,1033.05,216.02
2014-02-04,4524.30,452.36,1032.65,216.64
2014-02-03,4481.62,444.50,1032.25,215.86
2014-01-31,4585.41,458.86,1031.85,217.42
2014-01-30,4580.83,455.06,1031.45,217.07
2014-01-29,4631.15,458.07,1031.05,218.61
2014-01-28,4650.60,460.81,1030.65,216.54
2014-01-27,4650.60,459.46,1030.25,215.45
2014-01-24,4673.93,460.29,1029.85,216.21
2014-01-23,4734.09,465.43,1029.45,212.92
2014-01-22,4778.82,474.86,1029.05,211.48
2014-01-21,4736.12,467.56,1028.65,211.54
2014-01-20,4742.40,469.16,1028.25,209.10
2014-01-17,4771.47,473.72,1027.85,211.48
2014-01-16,4805.02,478.68,1027.45,212.22
2014-01-15,4822.72,482.62,1027.07,210.32
2014-01-14,4816.41,478.74,1026.69,211.62
2014-01-13,4798.19,476.08,1026.31,210.50
2014-01-10,4818.31,478.68,1025.93,213.44
2014-01-09,4785.00,475.07,1025.55,214.70
2014-01-08,4856.54,487.16,1025.17,213.08
2014-01-07,4853.39,485.74,1024.79,211.78
2014-01-06,4881.57,490.98,1024.41,213.17
2014-01-03,4916.08,491.05,1024.03,212.73
2014-01-02,4909.91,484.89,1023.65,214.83
2013-12-31,4963.35,496.12,1023.27,209.91
2013-12-30,4963.36,496.12,1022.90,209.91
2013-12-27,4929.31,493.80,1022.52,210.92
2013-12-26,4906.52,493.36,1022.14,210.64
2013-12-24,4927.86,494.66,1021.76,211.02
2013-12-23,4930.17,494.66,1021.38,212.42
2013-12-20,4918.61,493.02,1021.01,213.42
2013-12-19,4946.95,497.34,1020.63,210.83
2013-12-18,4889.57,487.03,1020.25,208.55
2013-12-17,4884.31,482.47,1019.87,208.08
2013-12-16,4887.84,484.30,1019.49,208.38
2013-12-13,4894.11,482.10,1019.12,209.27
2013-12-12,4901.77,482.77,1018.74,209.13
2013-12-11,4927.98,482.26,1018.36,208.44
2013-12-10,4964.42,491.17,1017.99,207.01
2013-12-09,4961.78,492.83,1017.61,208.10
2013-12-06,4938.43,490.70,1017.23,210.80
2013-12-05,4937.48,489.19,1016.85,212.79
2013-12-04,4927.64,483.68,1016.48,212.73
2013-12-03,4928.49,484.96,1016.10,211.10
2013-12-02,4978.60,493.59,1015.73,210.12
2013-11-29,5043.80,505.51,1015.35,208.33
2013-11-28,5027.84,499.39,1014.98,207.96
2013-11-27,4985.74,499.53,1014.62,206.61
2013-11-26,4958.61,495.54,1014.26,206.45
2013-11-25,4975.74,503.41,1013.90,204.94
2013-11-22,4993.62,508.58,1013.55,205.31
2013-11-21,4997.78,507.49,1013.19,206.70
2013-11-20,5002.28,510.82,1012.83,203.58
2013-11-19,5001.46,510.82,1012.48,203.07
2013-11-18,5093.83,523.09,1012.12,204.55
2013-11-14,5056.71,514.85,1011.76,208.69
2013-11-13,4970.46,503.09,1011.41,208.19
2013-11-12,4937.45,498.98,1011.05,209.34
2013-11-11,4972.78,506.88,1010.70,207.37
2013-11-08,4934.08,503.26,1010.34,207.62
2013-11-07,4989.47,508.00,1009.98,204.53
2013-11-06,5006.75,514.20,1009.63,204.17
2013-11-05,5036.02,518.51,1009.27,203.83
2013-11-04,5088.88,524.34,1008.92,200.95
2013-11-01,5069.26,520.26,1008.56,201.33
2013-10-31,5096.16,522.60,1008.20,197.36
2013-10-30,5064.08,521.80,1007.85,196.13
2013-10-29,5050.93,525.32,1007.49,195.38
2013-10-28,5080.83,530.47,1007.13,195.75
2013-10-25,5042.17,521.62,1006.78,195.77
2013-10-24,5055.47,528.58,1006.42,197.16
2013-10-23,5086.65,534.00,1006.07,195.58
2013-10-22,5129.79,543.83,1005.71,194.98
2013-10-21,5089.48,540.14,1005.35,194.78
2013-10-18,5085.40,533.41,1005.00,193.69
2013-10-17,5059.95,533.21,1004.64,193.65
2013-10-16,5061.88,539.14,1004.29,193.81
2013-10-15,5048.90,529.58,1003.93,195.50
2013-10-14,5041.66,521.77,1003.57,195.49
2013-10-11,5020.06,511.94,1003.22,195.53
2013-10-10,5005.85,510.47,1002.86,195.79
2013-10-09,4983.94,506.14,1002.52,197.62
2013-10-08,4952.77,503.88,1002.19,197.28
2013-10-07,4963.68,504.88,1001.85,197.91
2013-10-04,4968.65,509.04,1001.52,197.59
2013-10-03,4958.21,505.59,1001.19,197.75
2013-10-02,5009.27,511.46,1000.85,197.92
2013-10-01,4995.10,512.23,1000.52,198.24
2013-09-30,4975.75,504.12,1000.19,199.82
2013-09-27,5012.29,517.62,999.86,202.25
2013-09-26,4987.08,518.04,999.53,199.69
2013-09-25,5000.26,522.65,999.19,199.14
2013-09-24,5006.49,524.28,998.86,197.41
2013-09-23,4997.63,525.93,998.53,197.42
2013-09-20,4991.05,521.19,998.20,197.61
2013-09-19,5030.55,530.68,997.87,197.45
2013-09-18,5058.76,536.53,997.54,201.51
2013-09-17,4976.67,522.74,997.21,202.66
2013-09-16,4949.25,518.41,996.88,202.95
2013-09-13,4943.60,518.18,996.55,204.17
2013-09-12,4927.77,513.46,996.22,204.02
2013-09-11,4925.50,515.99,995.89,205.62
2013-09-10,4930.29,519.93,995.56,204.11
2013-09-09,4940.85,522.56,995.23,204.91
2013-09-06,4878.76,517.72,994.90,205.91
2013-09-05,4856.66,504.26,994.57,208.91
2013-09-04,4829.66,498.13,994.24,210.92
2013-09-03,4828.46,497.26,993.91,214.13
2013-09-02,4869.27,499.28,993.58,211.86
2013-08-30,4802.79,481.72,993.25,212.59
2013-08-29,4788.15,480.85,992.92,211.28
2013-08-28,4761.04,480.32,992.61,210.71
2013-08-27,4753.17,482.48,992.29,215.04
2013-08-26,4810.51,495.37,991.98,212.41
2013-08-23,4857.98,502.76,991.67,213.87
2013-08-22,4810.98,495.07,991.36,219.15
2013-08-21,4781.92,485.51,991.05,216.57
2013-08-20,4806.38,486.49,990.74,214.55
2013-08-19,4850.33,496.76,990.43,214.88
2013-08-16,4866.69,496.42,990.12,211.16
2013-08-15,4854.20,490.35,989.81,209.98
2013-08-14,4871.22,490.23,989.50,207.15
2013-08-13,4880.43,487.39,989.19,206.41
2013-08-12,4872.84,484.49,988.88,203.60
2013-08-09,4860.88,480.40,988.57,203.85
2013-08-08,4813.05,471.29,988.26,205.04
2013-08-07,4756.99,457.01,987.95,206.35
2013-08-06,4748.51,456.77,987.64,205.69
2013-08-05,4814.63,466.54,987.33,206.18
2013-08-02,4800.65,466.90,987.02,205.49
2013-08-01,4834.54,473.33,986.71,205.32
2013-07-31,4773.05,464.60,986.40,205.23
2013-07-30,4759.49,467.75,986.09,203.72
2013-07-29,4784.14,474.02,985.78,202.59
2013-07-26,4787.36,476.04,985.47,201.51
2013-07-25,4780.54,472.61,985.17,201.59
2013-07-24,4750.76,465.94,984.86,200.25
2013-07-23,4771.46,470.23,984.55,199.52
2013-07-22,4768.07,467.87,984.24,200.59
2013-07-19,4693.03,456.56,983.93,200.39
2013-07-18,4698.51,459.03,983.62,199.79
2013-07-17,4662.05,456.63,983.31,200.47
2013-07-16,4610.30,451.45,983.01,200.30
2013-07-15,4608.88,450.19,982.70,202.05
2013-07-12,4541.18,438.58,982.39,203.14
2013-07-11,4586.85,449.11,982.08,203.15
2013-07-10,4523.20,438.10,981.79,203.38
2013-07-09,4544.05,434.17,981.50,202.70
2013-07-08,4543.89,434.17,981.21,202.36
2013-07-05,4550.31,435.47,980.92,202.91
2013-07-04,4594.32,440.79,980.63,202.46
2013-07-03,4548.41,433.87,980.34,202.81
2013-07-02,4561.17,435.65,980.05,200.83
2013-07-01,4660.05,454.92,979.77,199.80
2013-06-28,4654.98,457.11,979.48,198.53
2013-06-27,4689.37,458.58,979.19,195.75
2013-06-26,4676.60,454.36,978.90,196.91
2013-06-25,4633.25,451.68,978.61,198.80
2013-06-24,4600.41,442.74,978.32,201.75
2013-06-21,4698.09,453.25,978.03,202.94
2013-06-20,4791.71,464.40,977.74,201.82
2013-06-19,4823.79,461.31,977.46,194.84
2013-06-18,4899.40,476.45,977.17,194.50
2013-06-17,4910.17,472.82,976.88,192.99
2013-06-14,4909.32,475.17,976.59,191.46
2013-06-13,4959.15,485.60,976.30,192.18
2013-06-12,4886.64,473.71,976.01,191.94
2013-06-11,4911.05,479.39,975.73,192.84
2013-06-10,4998.99,494.28,975.44,192.71
2013-06-07,5031.66,497.19,975.15,191.51
2013-06-06,5038.96,509.39,974.86,190.41
2013-06-05,5054.02,508.56,974.58,190.28
2013-06-04,5132.94,520.30,974.29,190.70
2013-06-03,5118.11,519.60,974.00,191.35
2013-05-31,5140.40,515.37,973.71,191.04
2013-05-29,5167.16,526.24,973.44,187.22
2013-05-28,5229.53,539.74,973.17,184.73
2013-05-27,5224.69,543.21,972.91,183.93
2013-05-24,5222.28,543.31,972.64,183.64
2013-05-23,5210.09,542.77,972.37,184.02
2013-05-22,5233.26,543.53,972.10,182.67
2013-05-21,5227.62,541.95,971.83,182.81
2013-05-20,5205.20,536.51,971.56,182.20
2013-05-17,5167.46,531.35,971.29,182.38
2013-05-16,5122.53,527.57,971.02,181.49
2013-05-15,5138.07,529.15,970.75,181.29
2013-05-14,5122.97,526.55,970.49,179.77
2013-05-13,5122.22,524.44,970.22,180.55
2013-05-10,5153.11,530.80,969.95,181.28
2013-05-09,5135.73,534.07,969.68,179.67
2013-05-08,5159.58,537.51,969.41,179.47
2013-05-07,5160.57,542.04,969.14,180.19
2013-05-06,5142.66,533.90,968.87,180.49
2013-05-03,5167.29,534.46,968.61,180.05
2013-05-02,5129.62,532.86,968.34,180.06
2013-04-30,5147.02,538.53,968.07,179.36
2013-04-29,5079.00,528.68,967.80,179.20
2013-04-26,5057.16,522.56,967.53,179.21
2013-04-25,5119.92,529.41,967.26,180.28
2013-04-24,5119.65,529.61,967.00,181.39
2013-04-23,5122.08,528.65,966.73,180.73
2013-04-22,5061.17,523.00,966.46,180.59
2013-04-19,5043.84,519.45,966.19,180.01
2013-04-18,5006.12,512.10,965.92,180.57
2013-04-17,5003.91,509.36,965.66,178.66
2013-04-16,5051.19,520.04,965.41,178.34
2013-04-15,5004.28,510.02,965.15,177.32
2013-04-12,5095.86,529.40,964.89,177.06
2013-04-11,5133.86,533.62,964.63,176.85
2013-04-10,5145.38,541.19,964.37,177.50
2013-04-09,5117.16,538.55,964.11,177.96
2013-04-08,5075.55,530.65,963.85,178.34
2013-04-05,5074.23,530.25,963.59,179.52
2013-04-04,5042.79,526.37,963.33,181.01
2013-04-03,5070.73,535.18,963.07,181.35
2013-04-02,5067.05,528.69,962.81,180.81
2013-04-01,5101.89,538.45,962.55,180.87
2013-03-28,5138.73,542.79,962.29,180.44
2013-03-27,5100.36,539.73,962.04,180.86
2013-03-26,5060.42,536.23,961.78,179.99
2013-03-25,5030.82,528.54,961.52,180.46
2013-03-22,5065.48,532.11,961.26,180.34
2013-03-21,5065.15,535.32,961.01,178.59
2013-03-20,5078.94,539.68,960.75,178.02
2013-03-19,5106.74,542.87,960.49,177.68
2013-03-18,5138.81,548.77,960.23,178.05
2013-03-15,5136.98,547.77,959.98,176.96
2013-03-14,5157.71,551.73,959.72,176.31
2013-03-13,5164.66,552.74,959.46,175.80
2013-03-12,5182.78,560.67,959.20,175.49
2013-03-11,5191.03,563.91,958.95,175.19
2013-03-08,5188.77,562.83,958.69,174.98
2013-03-07,5192.43,566.82,958.43,176.00
2013-03-06,5173.60,558.08,958.18,176.28
2013-03-05,5110.60,538.92,957.92,176.46
2013-03-04,5123.20,544.20,957.66,177.66
2013-03-01,5135.86,547.91,957.41,177.85
2013-02-28,5133.71,553.11,957.15,177.01
2013-02-27,5114.21,551.67,956.89,177.48
2013-02-26,5095.52,548.53,956.64,177.57
2013-02-25,5091.41,545.34,956.38,176.30
2013-02-22,5076.83,546.11,956.12,176.56
2013-02-21,5044.29,540.88,955.87,176.71
2013-02-20,5059.29,541.11,955.61,175.35
2013-02-19,5116.72,552.06,955.36,175.59
2013-02-18,5133.46,554.94,955.11,176.30
2013-02-15,5142.14,557.73,954.85,175.62
2013-02-14,5130.52,559.40,954.60,176.21
2013-02-13,5154.57,562.57,954.34,176.26
2013-02-08,5162.94,563.45,954.09,175.94
2013-02-07,5141.10,562.25,953.83,177.31
2013-02-06,5144.03,567.82,953.58,178.17
2013-02-05,5165.44,572.58,953.33,178.14
2013-02-04,5146.77,573.84,953.07,178.26
2013-02-01,5177.05,581.31,952.82,177.81
2013-01-31,5152.29,575.63,952.56,178.16
2013-01-30,5114.76,571.53,952.31,178.31
2013-01-29,5107.34,581.84,952.06,178.42
2013-01-28,5120.74,578.18,951.80,181.37
2013-01-25,5165.33,589.19,951.55,181.74
2013-01-24,5162.31,589.19,951.30,182.29
2013-01-23,5171.43,596.86,951.04,182.74
2013-01-22,5147.27,594.22,950.79,183.44
2013-01-21,5186.26,596.22,950.54,182.98
2013-01-18,5190.06,596.76,950.28,183.16
2013-01-17,5190.30,599.06,950.03,182.89
2013-01-16,5156.92,595.14,949.78,182.87
2013-01-15,5165.05,594.56,949.53,182.56
2013-01-14,5182.54,597.97,949.27,182.20
2013-01-11,5164.26,592.35,949.02,182.26
2013-01-10,5149.36,594.09,948.77,182.41
2013-01-09,5144.36,593.13,948.52,182.94
2013-01-08,5130.55,588.79,948.27,181.77
2013-01-07,5132.66,596.54,948.02,182.00
2013-01-04,5133.19,602.23,947.76,183.02
2013-01-03,5145.60,609.83,947.51,183.36
2013-01-02,5121.25,602.49,947.26,182.93
2012-12-31,5032.21,587.09,947.01,183.10
2012-12-28,5032.08,587.09,946.76,183.10
2012-12-27,5012.08,581.93,946.51,183.54
2012-12-26,5025.40,587.17,946.26,184.31
2012-12-24,5028.84,587.62,946.01,186.13
2012-12-21,5028.83,587.62,945.76,185.99
2012-12-20,5021.56,590.21,945.51,184.82
2012-12-19,4996.26,587.54,945.26,186.30
2012-12-18,4977.96,582.36,945.01,187.86
2012-12-17,4935.12,573.75,944.76,187.29
2012-12-14,4913.33,574.12,944.51,186.73
2012-12-13,4883.87,571.34,944.26,185.94
2012-12-12,4882.17,572.86,944.01,186.39
2012-12-11,4887.86,574.30,943.76,185.87
2012-12-10,4890.83,570.68,943.50,186.47
2012-12-07,4881.02,563.35,943.25,186.41
2012-12-06,4853.47,555.35,942.99,186.71
2012-12-05,4858.11,555.56,942.74,188.58
2012-12-04,4847.56,554.45,942.48,188.87
2012-12-03,4845.13,560.61,942.23,189.25
2012-11-30,4838.36,553.60,941.97,188.83
2012-11-29,4806.75,557.24,941.72,188.10
2012-11-28,4765.15,544.59,941.46,187.39
2012-11-27,4751.61,541.78,941.20,185.95
2012-11-26,4769.77,546.49,940.95,186.27
2012-11-23,4798.40,554.56,940.69,188.04
2012-11-22,4734.85,543.60,940.43,187.39
2012-11-21,4716.87,541.73,940.18,187.49
2012-11-20,4692.07,543.74,939.93,186.67
